avg_datarate_downlink,avg_datarate_uplink,delay_downlink_multicast,delay_downlink_unicast,delay_uplink,gd_downlink_unicast,gd_uplink,occupancy,occupancy_down,occupancy_up,rtx_bytes_unicast_downlink,rtx_bytes_unicast_uplink,rtx_share_downlink,rtx_share_uplink,rx_bytes_downlink_multicast,rx_bytes_downlink_unicast,rx_bytes_uplink,th_multicast_downlink,th_unicast_downlink,th_uplink,time,tx_bytes_multicast_downlink,tx_bytes_unicast_downlink,tx_bytes_uplink,gd_downlink_multicast
0.501761819125046,-0.64544026412602,-0.32660630180245803,2.6691084143775865,0.37676552605869157,1.6003917047343155,1.6028105983946233,1.267765584041997,0.4638700887435458,1.7938641795405708,1.833100512023489,1.466396270098079,1.934093928427046,0.7129617847670476,-0.5088977317349899,1.4589981119834379,1.468887695443759,-0.3046108875644025,1.6004329619977191,1.6025828890973033,-1.228585985970206,-0.3046234856222878,1.4583310371544023,1.4673366763762685,1.4293333333333331
0.5050868301978347,-0.6274590293982432,-0.4033556445034936,0.06767525711394697,-0.33701732329402756,1.4267348992187379,1.429674034107772,0.9958141893877555,0.24516486518778755,1.543946573120528,0.7369685543245998,0.6724744919463715,-0.1949673690148309,-0.707860094055215,-0.5007672424315669,1.2678163104260178,1.2698610250246807,-0.3046108875644025,1.4266871896908282,1.4295614323361945,-0.7957405799428905,-0.3046210843241561,1.266682178127788,1.269473467682778,1.4585173333333334
1.1468139672459143,0.5188446844975135,-0.4525616843420376,-0.24969912798262353,-0.4372541931885754,1.2537160166621846,1.2562538718450018,0.7032770538736364,0.02766135978417759,1.2550168749953743,0.9195977436665036,1.5387889122613019,-0.3008162875291519,-1.0941783674631371,-0.5154067123532522,1.085208868831465,1.0957714107359826,-0.3046108875644025,1.253635190816909,1.2563627358119418,-0.7862096502716696,-0.30461147913162895,1.0857384266720502,1.1014067743310292,1.4646385777777775
0.7054187473333098,-0.18354729705625844,-0.3938631092672387,-0.09162421688642117,-0.384496199127955,1.253751456826576,1.2566083693148764,0.7640262145049129,0.0850341528551762,1.3012064217892738,0.597777807780536,0.07052837372261693,0.02543837685376185,-0.7536409726733344,-0.5070139844484557,1.1034403944252738,1.1143427510169717,-0.3046108875644025,1.2536706305053935,1.2564690796698164,-0.7905868179851507,-0.3046210843241561,1.1027056801442838,1.1135092992712272,1.4604515555555553
0.9215444670645285,-0.07565988868959861,-0.3900628913980945,0.7036568462155318,0.20098399486117588,1.427018420533865,1.429674034107772,0.9836170436067047,0.2455965417796388,1.521146837537416,1.6001419317915624,1.042287467176277,1.6211208436247095,0.6407676871326401,-0.5570988256587301,1.2678270525457407,1.2696800094081107,-0.3046108875644025,1.4269707071987103,1.4295614323361945,-0.9486590515524942,-0.3046138804297608,1.2664707962596966,1.269291406508998,1.3564017777777773
0.06369161028523013,-1.4006521226926374,-0.2500674305386576,1.1869639025166743,0.2224499718605431,1.253397055182668,1.2563956708329516,1.0217934102575386,0.32516611994767597,1.500931441457199,2.8512304472583496,2.1363627404227246,2.2921429166109504,0.44489283602140306,-0.5203040182339058,1.1386079459743024,1.1418291104140499,-0.3046108875644025,1.253360533231149,1.2564336317171918,-0.7401081904672027,-0.3046234856222878,1.137879614606501,1.1415459796736627,1.4257151999999995
1.2241204746882355,1.0717676523766444,-0.5404073227369314,-0.7003584086794635,-0.7918132795371384,0.042300317451247224,0.04493601728274335,-0.6542529935092142,-0.9504751457616398,-0.12108621506520452,-0.6974569105787416,0.4947294785515579,-1.005448854280602,-1.3304870670998385,-0.5317316116191831,0.01565467964727557,0.027053055556937187,-0.3045655786707081,0.042306638388015835,0.044822611005234735,0.35234814827502464,-0.30459226874657486,0.015394057311971144,0.02695354157011555,1.443111822222222
0.595693381931307,-0.16219458081702398,-0.4994188551097695,-0.4185503777673864,-0.46351140807592967,0.561534165942841,0.5642393609023721,0.03657133392649172,-0.4437223817306749,0.5690074392879656,-0.17532577139273497,-0.17056369493580772,-0.11235545030757799,-0.6508034822776001,-0.5105334450110581,0.5363402615867903,0.5401461306211705,-0.3045655786707081,0.5615335143867258,0.5640996690043476,-0.4886328460924375,-0.30460427523723366,0.5354718989764203,0.5387472888603136,1.4439651555555555
0.32304247396269203,-0.555534090487137,-0.49510850055389166,-0.43277392283654814,-0.5415840292106385,0.5614632856140589,0.5642039111553855,0.12451184681019276,-0.3658650232086972,0.6417520661963135,0.4822712715305456,-0.25119351312861776,0.22881056112225326,-0.7066574570952446,-0.5040069818193709,0.535309018093386,0.5294726740869702,-0.3045655786707081,0.5614271953212698,0.5640996690043476,-0.6144411177651783,-0.3046066765353655,0.5354733752942293,0.5284163100033175,1.4534656
0.0013476526704554845,-0.8421100189610765,-0.5725223263849083,-0.7074352961885346,-0.8128633932912163,0.04233575761563826,0.04493601728274335,-0.4192712632191613,-0.7640653952754816,0.09775895732602209,-0.425466127052913,-0.48132319194917983,-1.0319373643081784,-1.3179659209715073,-0.5119003637207185,0.02025230688870273,0.013394996297142456,-0.3045655786707081,0.042342078076500964,0.044822611005234735,0.20387744385374018,-0.30460427523723366,0.021727662028179884,0.014838228599227007,1.4642517333333331
